year,make,model,price,mileage,color,url,body_type
2012,Mercedes-Benz,C-Class,"$14,995",137000,white,https://www.carpages.ca/used-cars/ontario/oakville/2012-mercedes-benz-c-class-13296701/,Sedan
2013,Mazda,MAZDA3,"$4,995",217000,white,https://www.carpages.ca/used-cars/ontario/scarborough/2013-mazda-mazda3-13296695/,Sedan
2013,Lexus,ES,"$18,991",97000,black,https://www.carpages.ca/used-cars/ontario/london/2013-lexus-es-350-13296689/,Sedan
2021,Hyundai,Elantra,"$16,999",105000,black,https://www.carpages.ca/used-cars/ontario/london/2021-hyundai-elantra-13296656/,Sedan
2023,Tesla,Model,"$33,500",50850,silver,https://www.carpages.ca/used-cars/ontario/richmond-hill/2023-tesla-model-3-13296653/,Sedan
2017,Hyundai,Elantra,"$9,999",155000,Other,https://www.carpages.ca/used-cars/nova-scotia/truro/2017-hyundai-elantra-13296644/,Sedan
2014,Chevrolet,Sonic,"$2,500",325353,red,https://www.carpages.ca/used-cars/ontario/kitchener/2014-chevrolet-sonic-13296629/,Sedan
2014,Chevrolet,Sonic,"$2,500",325353,red,https://www.carpages.ca/used-cars/ontario/st-catharines/2014-chevrolet-sonic-13296620/,Sedan
2022,Honda,Civic,"$21,499",111000,white,https://www.carpages.ca/used-cars/ontario/london/2022-honda-civic-13296617/,Sedan
2017,BMW,X1,"$16,999",116000,white,https://www.carpages.ca/used-cars/ontario/barrie/2017-bmw-x1-13296608/,Sedan
2021,Subaru,WRX,"$35,999",87000,black,https://www.carpages.ca/used-cars/ontario/barrie/2021-subaru-wrx-13296602/,Sedan
2018,Toyota,C-HR,"$17,999",121000,black,https://www.carpages.ca/used-cars/ontario/barrie/2018-toyota-c-hr-13296599/,Sedan
2018,Toyota,Corolla,"$16,999",128000,silver,https://www.carpages.ca/used-cars/ontario/london/2018-toyota-corolla-13296575/,Sedan
2014,Cadillac,XTS,"$13,990",168635,white,https://www.carpages.ca/used-cars/ontario/st-catharines/2014-cadillac-xts-13296557/,Sedan
2017,Chevrolet,Cruze,"$11,700",123252,black,https://www.carpages.ca/used-cars/ontario/cobourg/2017-chevrolet-cruze-13296545/,Sedan
2023,Nissan,Sentra,"$24,499",33000,white,https://www.carpages.ca/used-cars/ontario/london/2023-nissan-sentra-13296542/,Sedan
2018,Honda,Accord,"$23,499",0,Other,https://www.carpages.ca/used-cars/ontario/windsor/2018-honda-accord-13296539/,Sedan
2024,Nissan,Sentra,"$23,999",19000,white,https://www.carpages.ca/used-cars/ontario/windsor/2024-nissan-sentra-13296533/,Sedan
2017,Alfa,Romeo,"$12,999",103901,blue,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2017-alfa-romeo-giulia-13296398/,Sedan
2016,Lexus,IS,"$21,998",180060,obsidian,https://www.carpages.ca/used-cars/british-columbia/surrey/2016-lexus-is-350-13296335/,Sedan
2016,Toyota,Corolla,"$13,999",189945,slate,https://www.carpages.ca/used-cars/british-columbia/surrey/2016-toyota-corolla-13296305/,Sedan
2019,Honda,Civic,"$21,988",129902,Other,https://www.carpages.ca/used-cars/alberta/calgary/2019-honda-civic-13296284/,Sedan
2019,Mercedes-Benz,A-Class,"$24,988",105897,Other,https://www.carpages.ca/used-cars/alberta/calgary/2019-mercedes-benz-a-class-13296281/,Sedan
2022,Honda,Civic,"$23,995",114452,white,https://www.carpages.ca/used-cars/nova-scotia/halifax/2022-honda-civic-13296278/,Sedan
2017,Hyundai,Elantra,"$9,998",150709,red,https://www.carpages.ca/used-cars/ontario/nepean/2017-hyundai-elantra-13296239/,Sedan
2018,Audi,A3,"$14,998",139254,white,https://www.carpages.ca/used-cars/ontario/north-york/2018-audi-a3-13296203/,Sedan
2021,Kia,Forte,"$16,995",91000,white,https://www.carpages.ca/used-cars/british-columbia/surrey/2021-kia-forte-13296191/,Sedan
2022,Tesla,Model,"$28,488",63000,white,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-3-13296152/,Sedan
2016,Buick,Verano,"$9,977",175633,black,https://www.carpages.ca/used-cars/nova-scotia/hebbville/2016-buick-verano-13296095/,Sedan
2020,Volkswagen,Passat,"$21,495",132782,white,https://www.carpages.ca/used-cars/ontario/north-bay/2020-volkswagen-passat-13296098/,Sedan
2023,Chevrolet,Malibu,"$21,995",80252,white,https://www.carpages.ca/used-cars/ontario/kingston/2023-chevrolet-malibu-13296089/,Sedan
2023,Hyundai,Elantra,"$21,617",98029,noir,https://www.carpages.ca/used-cars/quebec/quebec/2023-hyundai-elantra-13295990/,Sedan
2022,Nissan,Sentra,"$18,117",100523,blanc,https://www.carpages.ca/used-cars/quebec/quebec/2022-nissan-sentra-13295987/,Sedan
2011,Ford,Fiesta,"$2,522",265782,unknown,https://www.carpages.ca/used-cars/ontario/north-bay/2011-ford-fiesta-13295817/,Sedan
2012,Honda,Civic,"$2,200",333164,sélectionnez,https://www.carpages.ca/used-cars/quebec/laval/2012-honda-civic-13295811/,Sedan
2008,Mazda,MAZDA3,"$2,950",138561,blue,https://www.carpages.ca/used-cars/ontario/ottawa/2008-mazda-mazda3-13295805/,Sedan
