year,make,model,price,mileage,color,url,body_type
2017,Tesla,Model,"$23,999",220371,blue,https://www.carpages.ca/used-cars/ontario/paris/2017-tesla-model-x-13292363/,hybrid
2023,Honda,CR-V,"$37,995",79416,silver,https://www.carpages.ca/used-cars/ontario/cayuga/2023-honda-cr-v-hybrid-13292294/,hybrid
2023,Mitsubishi,Outlander,"$32,995",117500,black,https://www.carpages.ca/used-cars/ontario/cayuga/2023-mitsubishi-outlander-13292291/,hybrid
2022,Toyota,RAV4,"$40,995",61071,silver,https://www.carpages.ca/used-cars/ontario/burlington/2022-toyota-rav4-13292195/,hybrid
2022,Toyota,RAV4,"$33,965",104709,black,https://www.carpages.ca/used-cars/ontario/kitchener/2022-toyota-rav4-13292015/,hybrid
2022,Toyota,RAV4,"$35,864",62860,gray,https://www.carpages.ca/used-cars/ontario/kitchener/2022-toyota-rav4-13292012/,hybrid
2021,Toyota,Camry,"$29,964",71300,gray,https://www.carpages.ca/used-cars/ontario/kitchener/2021-toyota-camry-13292000/,hybrid
2025,Ford,F-150,"$76,632",90,black,https://www.carpages.ca/new-cars/ontario/midland/2025-ford-f-150-lightning-13291799/,hybrid
2025,Ford,F-150,"$78,952",90,black,https://www.carpages.ca/new-cars/ontario/midland/2025-ford-f-150-lightning-13291793/,hybrid
2026,Honda,CR-V,"$54,647",30,black,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13291625/,hybrid
2026,Ford,Escape,"$44,144",20,gray,https://www.carpages.ca/new-cars/ontario/mississauga/2026-ford-escape-13291559/,hybrid
2025,Ford,F-150,"$91,387",26,white,https://www.carpages.ca/new-cars/ontario/ottawa/2025-ford-f-150-13291517/,hybrid
2025,Subaru,Forester,"$50,590",11,white,https://www.carpages.ca/new-cars/prince-edward-island/charlottetown/2025-subaru-forester-13291427/,hybrid
2026,Ford,Escape,"$50,544",0,white,https://www.carpages.ca/new-cars/nova-scotia/halifax/2026-ford-escape-13291268/,hybrid
2025,Ford,Maverick,"$48,315",0,desert,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-ford-maverick-13291259/,hybrid
2026,Hyundai,Tucson,"$45,949",25,white,https://www.carpages.ca/new-cars/ontario/north-bay/2026-hyundai-tucson-hybrid-13291013/,hybrid
2025,Ford,F-150,"$76,405",123,gray,https://www.carpages.ca/new-cars/british-columbia/sechelt/2025-ford-f-150-lightning-13290950/,hybrid
2023,Genesis,GV60,"$51,985",36183,gray,https://www.carpages.ca/used-cars/ontario/nepean/2023-genesis-gv60-13290878/,hybrid
2025,Toyota,Tundra,"$83,990",13564,gray,https://www.carpages.ca/used-cars/new-brunswick/fredericton/2025-toyota-tundra-13290797/,hybrid
2025,Mitsubishi,Outlander,"$43,995",15343,blue,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2025-mitsubishi-outlander-13290665/,hybrid
2023,Jeep,Grand,"$53,898",56848,black,https://www.carpages.ca/used-cars/ontario/vaughan/2023-jeep-grand-cherokee-4xe-13290653/,hybrid
2023,Volvo,XC90,"$54,900",88943,blue,https://www.carpages.ca/used-cars/ontario/vaughan/2023-volvo-xc90-recharge-13290644/,hybrid
2021,Tesla,Model,"$21,995",164367,gray,https://www.carpages.ca/used-cars/ontario/london/2021-tesla-model-3-13290620/,hybrid
2026,Kia,Sportage,"$48,864.82",26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sportage-13289741/,hybrid
2026,Kia,EV9,"$78,930.72",26,panthera,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-ev9-13289735/,hybrid
2026,Volvo,XC90,"$100,192",18,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-volvo-xc90-13289717/,hybrid
2024,Toyota,Sienna,"$56,258",24855,black,https://www.carpages.ca/used-cars/manitoba/winnipeg/2024-toyota-sienna-13289693/,hybrid
