year,make,model,price,mileage,color,url,body_type
2026,Chevrolet,Corvette,"$140,967",15,red,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-chevrolet-corvette-12952676/,Convertible
2025,Jeep,Wrangler,"$76,605",4,black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-jeep-wrangler-12949388/,Convertible
2022,BMW,M4,"$85,995",47544,black,https://www.carpages.ca/used-cars/ontario/north-york/2022-bmw-m4-12948938/,Convertible
2022,Jeep,Wrangler,"$36,988",57610,white,https://www.carpages.ca/used-cars/ontario/guelph/2022-jeep-wrangler-12946814/,Convertible
2018,Ford,Mustang,"$26,895",64890,blue,https://www.carpages.ca/used-cars/ontario/scarborough/2018-ford-mustang-12946499/,Convertible
2008,BMW,6,"$24,500",92378,black,https://www.carpages.ca/used-cars/ontario/mississauga/2008-bmw-6-series-12944645/,Convertible
2025,Porsche,Boxster,"$142,241.80",90,silver,https://www.carpages.ca/new-cars/british-columbia/langley-city/2025-porsche-boxster-12944489/,Convertible
2024,Mazda,Miata,"$33,996",3466,gray,https://www.carpages.ca/used-cars/nova-scotia/truro/2024-mazda-miata-mx-5-12944027/,Convertible
2018,Mercedes-Benz,C-Class,"$30,895",83634,white,https://www.carpages.ca/used-cars/ontario/scarborough/2018-mercedes-benz-c-class-12940895/,Convertible
2021,Mazda,Miata,"$27,977",94569,gray,https://www.carpages.ca/used-cars/ontario/toronto/2021-mazda-miata-mx-5-12940343/,Convertible
2014,Mercedes-Benz,SLK,"$31,900",35439,gray,https://www.carpages.ca/used-cars/alberta/calgary/2014-mercedes-benz-slk-12940139/,Convertible
2024,Porsche,911,"$225,239",24902,gray,https://www.carpages.ca/used-cars/british-columbia/langley-city/2024-porsche-911-12935807/,Convertible
2018,Ford,Mustang,"$25,990",96673,black,https://www.carpages.ca/used-cars/ontario/north-york/2018-ford-mustang-12927530/,Convertible
2016,Mazda,Miata,"$21,777",112015,gray,https://www.carpages.ca/used-cars/ontario/toronto/2016-mazda-miata-mx-5-12923342/,Convertible
2008,Chevrolet,Corvette,"$31,777",110000,burgundy,https://www.carpages.ca/used-cars/ontario/toronto/2008-chevrolet-corvette-12923339/,Convertible
2023,Audi,S5,"$65,999",18585,blue,https://www.carpages.ca/used-cars/ontario/north-york/2023-audi-s5-12914051/,Convertible
2012,BMW,6,"$22,995",103000,white,https://www.carpages.ca/used-cars/ontario/kitchener/2012-bmw-6-series-12913268/,Convertible
2012,BMW,6,"$22,995",103000,white,https://www.carpages.ca/used-cars/ontario/ancaster/2012-bmw-6-series-12913253/,Convertible
2015,Chevrolet,Corvette,"$94,988",24342,white,https://www.carpages.ca/used-cars/ontario/brantford/2015-chevrolet-corvette-12910325/,Convertible
2026,Mercedes-Benz,CLE53,"$119,824",90,white,https://www.carpages.ca/new-cars/alberta/calgary/2026-mercedes-benz-cle53-amg-12903647/,Convertible
2026,Mercedes-Benz,CLE53,"$128,582.80",90,white,https://www.carpages.ca/new-cars/alberta/calgary/2026-mercedes-benz-cle53-amg-12903644/,Convertible
2023,Jeep,Wrangler,"$36,888",78636,silver,https://www.carpages.ca/used-cars/ontario/guelph/2023-jeep-wrangler-12902822/,Convertible
2024,BMW,Z4,"$67,900",11516,red,https://www.carpages.ca/used-cars/ontario/vaughan/2024-bmw-z4-12901997/,Convertible
2021,Jeep,Wrangler,"$37,458",78872,green,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2021-jeep-wrangler-12900440/,Convertible
2011,Suzuki,Burgman,"$1,800",56325,choisir,https://www.carpages.ca/used-cars/quebec/drummondville/2011-suzuki-burgman-400-abs-12899321/,Convertible
2024,Jeep,Wrangler,"$78,999",21212,white,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2024-jeep-wrangler-12899147/,Convertible
2013,BMW,3,"$18,900",121000,white,https://www.carpages.ca/used-cars/ontario/north-york/2013-bmw-3-series-12893249/,Convertible
2025,Jeep,Wrangler,"$78,110",4,red,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-jeep-wrangler-12886508/,Convertible
2025,Mazda,Miata,"$47,745",10,blue,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-miata-mx-5-12881903/,Convertible
1989,Chevrolet,Corvette,"$12,495",104273,black,https://www.carpages.ca/used-cars/ontario/london/1989-chevrolet-corvette-12879821/,Convertible
2025,Jeep,Wrangler,"$75,355",10,black,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2025-jeep-wrangler-12873998/,Convertible
2025,Jeep,Wrangler,"$65,870",0,joose,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2025-jeep-wrangler-12865910/,Convertible
2006,BMW,3,"$5,995",269164,black,https://www.carpages.ca/used-cars/ontario/oakville/2006-bmw-3-series-12862700/,Convertible
2025,Jeep,Wrangler,"$69,060",10,41,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2025-jeep-wrangler-12860747/,Convertible
2025,Jeep,Wrangler,"$69,360",10,mojito,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2025-jeep-wrangler-12860729/,Convertible
2015,Chevrolet,Corvette,"$97,988",25205,red,https://www.carpages.ca/used-cars/ontario/brantford/2015-chevrolet-corvette-12859178/,Convertible
2006,Toyota,Camry,"$8,558",247208,white,https://www.carpages.ca/used-cars/ontario/etobicoke/2006-toyota-camry-solara-12858431/,Convertible
1968,Oldsmobile,Eighty-Eight,"$19,999",82993,burgundy,https://www.carpages.ca/used-cars/ontario/stoney-creek/1968-oldsmobile-eighty-eight-12857987/,Convertible
2023,Mazda,Miata,"$32,980",53000,red,https://www.carpages.ca/used-cars/british-columbia/surrey/2023-mazda-miata-mx-5-12855350/,Convertible
2004,Mazda,MAZDASPEED,"$20,990",107865,red,https://www.carpages.ca/used-cars/ontario/ottawa/2004-mazda-mazdaspeed-mx-5-miata-12854600/,Convertible
2024,Chevrolet,Corvette,"$174,900",9339,white,https://www.carpages.ca/used-cars/ontario/leamington/2024-chevrolet-corvette-12854075/,Convertible
2025,Jeep,Wrangler,"$63,465",4,black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-jeep-wrangler-12852449/,Convertible
2025,Jeep,Wrangler,"$76,505",4,joose,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-jeep-wrangler-12852437/,Convertible
2004,Mazda,MAZDASPEED,"$18,990",136900,red,https://www.carpages.ca/used-cars/ontario/ottawa/2004-mazda-mazdaspeed-mx-5-miata-12847382/,Convertible
2003,Porsche,911,"$23,777",230000,black,https://www.carpages.ca/used-cars/ontario/toronto/2003-porsche-911-12845596/,Convertible
2025,Mercedes-Benz,SL-Class,"$176,295",90,black,https://www.carpages.ca/new-cars/british-columbia/vancouver/2025-mercedes-benz-sl-class-12840100/,Convertible
2008,Saturn,Sky,"$15,995",63000,black,https://www.carpages.ca/used-cars/british-columbia/surrey/2008-saturn-sky-12837811/,Convertible
2015,Ford,Mustang,"$24,488",53550,red,https://www.carpages.ca/used-cars/ontario/guelph/2015-ford-mustang-12836710/,Convertible
2014,Infiniti,Q60,"$19,999",120000,white,https://www.carpages.ca/used-cars/ontario/toronto/2014-infiniti-q60-12833989/,Convertible
